Advertiser ID,Advertiser Name,Primary Region,Membership Status,Datafeed Format,Feed ID,Feed Name,Language,Vertical,Last Imported,Last Checked,No of products,URL
"496","Tooled Up","GB","active","Legacy","20027","Brand - Draper","English","","2025-06-09 05:07:41","2025-06-09 05:07:31","6503","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/20027/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","active","Legacy","20029","Brand - Karcher H&G","English","","2025-06-08 06:04:05","2025-06-09 06:05:51","334","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/20029/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","active","Legacy","20033","Brand - Makita","English","","2025-06-09 05:02:54","2025-06-09 05:02:46","3394","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/20033/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","active","Legacy","20035","Brand - Sealey","English","","2025-06-07 05:11:02","2025-06-09 05:03:21","9980","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/20035/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","active","Legacy","20037","Brand - Spear & Jackson","English","","2025-06-07 05:02:07","2025-06-09 05:01:23","345","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/20037/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","active","Legacy","20039","Brand - Stanley","English","","2025-06-09 05:03:09","2025-06-09 05:03:01","1573","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/20039/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","active","Legacy","20041","Brand - Trend Routing","English","","2025-06-08 05:02:03","2025-06-09 05:02:25","1796","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/20041/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","active","Legacy","20043","Brand - Facom","English","","2025-06-06 05:01:34","2025-06-09 05:02:01","1802","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/20043/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","active","Legacy","20045","Brand - Gardena","English","","2025-06-09 05:01:46","2025-06-09 05:01:42","598","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/20045/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","active","Legacy","20049","Brand - Armeg","English","","2025-06-04 05:01:23","2025-06-09 05:01:20","17","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/20049/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","active","Legacy","20051","Brand - Black & Decker","English","","2025-06-09 05:02:24","2025-06-09 05:02:20","330","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/20051/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","active","Legacy","20179","Brand - Bosch Home & Garden","English","","2025-06-09 05:02:33","2025-06-09 05:02:28","960","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/20179/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"361","Advanced MP3 Players","GB","active","Legacy","47733","CSS Affiliates","English","","2025-06-09 00:04:25","2025-06-09 07:41:57","381","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/47733/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmpn%2Cmodel_number%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cvalid_to%2Csearch_price%2Cstock_quantity%2Ccondition%2Cproduct_type%2Cstock_status%2Cproduct_GTIN/"
"129","InterRose","GB","active","Legacy","50855","Default","English","","2025-02-06 14:01:48","2025-06-08 17:01:17","57","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/50855/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Ccommission_group/"
"496","Tooled Up","GB","active","Legacy","88907","Brand - ARS","English","","2025-06-07 06:03:20","2025-06-09 06:01:38","130","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/88907/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","active","Legacy","88909","Brand - Milwaukee","English","","2025-06-07 06:03:53","2025-06-09 06:02:34","1041","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/88909/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","active","Legacy","88910","Brand - Einhell","English","","2025-06-08 06:04:52","2025-06-09 06:06:32","929","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/88910/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","active","Legacy","88911","Brand - Gerber","English","","2025-05-20 06:01:29","2025-06-09 06:02:51","1","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/88911/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","active","Legacy","88912","Brand - Webb","English","","2025-06-09 06:06:19","2025-06-09 06:06:08","73","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/88912/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","active","Legacy","88913","Brand - Greenworks","English","","2025-06-09 06:02:32","2025-06-09 06:02:28","102","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/88913/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","active","Legacy","88915","Brand - Handy","English","","2025-06-05 06:01:21","2025-06-09 06:01:52","135","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/88915/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","active","Legacy","88916","Brand - Wera","English","","2025-06-07 06:03:36","2025-06-09 06:03:32","1908","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/88916/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","active","Legacy","88957","Brand - Hozelock","English","","2025-06-06 06:03:19","2025-06-09 06:02:35","247","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/88957/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","active","Legacy","88958","Brand - LED Lenser","English","","2025-06-07 06:02:15","2025-06-09 06:01:30","10","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/88958/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Csize_stock_status/"
"496","Tooled Up","GB","active","Legacy","88959","Brand - Siegen","English","","2025-05-31 06:02:52","2025-06-09 06:02:11","422","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/88959/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","active","Legacy","88960","Brand - Snickers","English","","2025-06-06 06:04:35","2025-06-09 06:04:39","1607","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/88960/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"307","Cast In Style","GB","active","Legacy","101212","Awin from CIS.co.uk","English","","2025-04-02 15:18:56","","5670","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/101212/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmodel_number%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Ccolour%2Calternate_image%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four/"
"586","Express Chemist","GB","active","Legacy","586","Default","English","","2025-06-09 06:09:21","2025-06-09 06:09:10","6462","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/586/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost/"
"806","Vintage Wine Gifts","GB","active","Legacy","806","Default","English","","2022-06-20 11:01:45","2025-06-08 11:02:00","1981","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/806/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price/"
"851","TV Cables","GB","active","Legacy","851","Default","English","","2025-06-06 11:02:34","2025-06-08 21:01:51","7517","https://productdata.awin.com/datafeed/download/apikey/ed3a8668457343534c0164809c8ac673/fid/851/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cpromotional_text%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cin_stock%2Cproduct_short_description/"
